_id,plr_type,plr_median,plr_confidence_low,plr_confidence_high,length_years_rounded,power_dc,pv_climate_zone,technology1,technology2,type_mounting,tracking
142,sensor,-0.15,-1.28,0.96,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
143,sensor,-0.21,-1.21,0.69,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
144,sensor,-0.08,-1.28,0.72,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
145,sensor,-0.2,-1.11,0.86,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
146,sensor,-1.09,-2.37,0.31,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
147,sensor,-0.71,-1.4,-0.11,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
148,sensor,-1.41,-2.44,0.02,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
149,sensor,-0.75,-1.47,0.15,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
150,sensor,-0.28,-1.24,0.92,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
151,sensor,-0.91,-1.92,0.12,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
152,sensor,-1.03,-2.02,-0.26,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
153,sensor,-0.36,-1.44,0.39,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
154,sensor,-0.74,-1.51,0.29,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
155,sensor,-0.46,-1,0.67,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
156,sensor,-0.74,-1.5,0.24,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
157,sensor,-0.25,-1.3,0.5,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
158,sensor,-0.53,-1.34,0.41,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
159,sensor,-0.43,-1.5,0.55,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
160,sensor,-0.07,-1.12,1,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
161,sensor,-0.68,-1.45,0.18,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
162,sensor,-0.72,-1.56,0.22,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
163,sensor,-0.01,-1.27,0.79,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
164,sensor,-0.3,-1.41,0.65,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
165,sensor,-0.48,-1.48,0.49,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
166,sensor,-1.09,-1.62,-0.08,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
167,sensor,-1.02,-1.73,-0.2,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
168,sensor,-0.7,-1.74,0.27,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
169,sensor,-0.84,-1.78,-0.01,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
170,sensor,-0.2,-1.08,0.78,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
171,sensor,-0.22,-1.35,0.61,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
172,sensor,-0.52,-1.47,0.39,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
173,sensor,-0.24,-1.41,0.58,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
174,sensor,-0.38,-1.64,0.53,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
175,sensor,-0.92,-1.57,0.04,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
176,sensor,-0.85,-1.56,-0.01,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
177,sensor,-0.12,-1.2,0.91,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
178,sensor,-0.74,-1.53,-0.02,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
179,sensor,-0.81,-1.53,-0.11,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
180,sensor,-0.4,-1.67,0.21,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
181,sensor,-1.02,-2.13,0.36,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
182,sensor,-0.79,-1.69,0.16,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
183,sensor,-0.46,-1.25,0.55,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
184,sensor,-0.87,-1.93,0.31,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
185,sensor,-0.86,-2.29,0.58,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
186,sensor,-1,-2.24,0.36,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
187,sensor,-1.41,-2.57,-0.02,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
188,sensor,-0.07,-1.21,0.96,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
189,sensor,-1.25,-2.39,0.32,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
190,sensor,-1.04,-2.22,0.28,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
191,sensor,-0.93,-2.06,0.13,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
192,sensor,-1.28,-2.45,0.31,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
193,sensor,-1,-2.35,0.22,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
194,sensor,-0.93,-2.21,0.52,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
195,sensor,-0.95,-2.37,0.5,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
196,sensor,-0.95,-2.55,0.27,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
197,sensor,-0.53,-1.6,0.77,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
198,sensor,-0.57,-1.85,0.73,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
199,sensor,-0.18,-1.15,1,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
200,sensor,-1.13,-2.26,0.28,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
201,sensor,-0.88,-1.5,0.18,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
202,sensor,-1.41,-2.15,-0.74,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
203,sensor,-0.82,-1.5,0.08,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
204,sensor,-0.71,-1.41,0.4,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
205,sensor,-0.29,-1.28,0.59,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
206,sensor,-0.31,-1.26,1.01,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
207,sensor,-0.88,-1.67,-0.03,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
208,sensor,-0.55,-1.4,0.19,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
209,sensor,-0.93,-1.78,-0.05,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
210,sensor,0.35,-1.17,1.48,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
211,sensor,-0.77,-1.52,0.45,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
212,sensor,-0.69,-1.7,0.25,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
213,sensor,-0.6,-1.35,0.42,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
214,sensor,-0.65,-1.76,0.11,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
215,sensor,-0.8,-1.59,0.13,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
216,sensor,-0.65,-2.17,0.35,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
217,sensor,-0.17,-1.28,0.7,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
218,sensor,-2.9,-4.23,-1.3,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
219,sensor,-0.51,-1.32,0.49,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
220,sensor,-0.36,-1.5,0.34,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
221,sensor,-0.33,-1.65,0.79,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
222,sensor,-0.1,-1.34,1.01,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
223,sensor,-0.39,-1.42,0.54,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
224,sensor,-1.41,-2.39,-0.06,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
225,sensor,-0.71,-1.86,0.43,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
226,sensor,-0.78,-1.86,0.51,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
227,sensor,-0.4,-1.53,0.26,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
228,sensor,-0.43,-1.62,0.51,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
229,sensor,-0.45,-1.32,0.57,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
230,sensor,-0.2,-1.45,0.4,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
231,sensor,-0.55,-1.99,0.35,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
232,sensor,-0.56,-1.74,0.31,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
233,sensor,-1.08,-2.48,0.28,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
234,sensor,-0.22,-1.25,0.58,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
235,sensor,-0.48,-1.56,0.45,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
236,sensor,-0.31,-1.39,0.49,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
237,sensor,-0.83,-1.88,0.16,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
238,sensor,-0.26,-1.21,0.94,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
239,sensor,-0.54,-1.87,0.23,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
240,sensor,-0.72,-1.62,0.33,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
241,sensor,-0.47,-1.39,0.43,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
242,sensor,-1.51,-2.7,-0.58,3,> 2 MW,T3,multi-Si,Al-BSF,Ground,FALSE
243,clearsky,-0.5,-0.84,-0.04,10,< 0.5 MW,T5,multi-Si,Al-BSF,Roof,FALSE
244,sensor,0.15,-0.33,0.61,5,> 2 MW,T4,mono-Si,Al-BSF,Ground,FALSE
245,sensor,-0.16,-0.49,0.22,5,> 2 MW,T4,mono-Si,Al-BSF,Ground,FALSE
246,sensor,0.34,-0.1,0.66,5,> 2 MW,T4,mono-Si,Al-BSF,Ground,FALSE
247,sensor,0.74,0.34,1.04,5,> 2 MW,T4,mono-Si,Al-BSF,Ground,FALSE
248,sensor,-0.17,-0.47,0.09,5,> 2 MW,T4,mono-Si,Al-BSF,Ground,FALSE
249,sensor,-0.95,-1.09,-0.8,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
250,sensor,-0.88,-1.07,-0.7,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
251,sensor,-0.95,-1.12,-0.81,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
252,sensor,-0.78,-0.99,-0.58,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
253,sensor,-0.53,-0.67,-0.36,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
254,sensor,-0.87,-1.04,-0.69,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
255,sensor,-0.79,-0.96,-0.59,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
256,sensor,-0.74,-0.94,-0.57,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
257,sensor,-0.62,-0.75,-0.51,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
258,sensor,-0.98,-1.12,-0.8,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
259,sensor,-0.43,-0.58,-0.23,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
260,sensor,-0.62,-0.76,-0.51,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
261,sensor,-0.79,-0.99,-0.65,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
262,sensor,-0.86,-0.98,-0.66,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
263,sensor,-0.95,-1.17,-0.77,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
264,sensor,-0.81,-0.95,-0.66,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
265,sensor,-0.54,-0.69,-0.39,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
266,sensor,-0.58,-0.77,-0.44,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
267,sensor,-0.76,-0.89,-0.64,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
268,sensor,-0.82,-0.93,-0.7,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
269,sensor,-1.21,-1.4,-1.04,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
270,sensor,-0.85,-1.04,-0.74,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
271,sensor,-0.76,-0.9,-0.62,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
272,sensor,-0.76,-0.95,-0.62,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
273,sensor,-1.09,-1.27,-0.93,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
274,sensor,-1.03,-1.18,-0.85,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
275,sensor,-0.85,-1.02,-0.65,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
276,sensor,-0.65,-0.82,-0.5,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
277,sensor,-0.66,-0.82,-0.5,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
278,sensor,-1.01,-1.16,-0.85,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
279,sensor,-1.05,-1.25,-0.84,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
280,sensor,-0.86,-0.98,-0.69,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
281,sensor,-0.8,-0.95,-0.57,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
282,sensor,-0.87,-1,-0.67,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
283,sensor,-0.57,-0.84,-0.33,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
284,sensor,-0.97,-1.2,-0.75,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
285,sensor,-0.62,-0.79,-0.4,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
286,sensor,-0.82,-1.01,-0.64,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
287,sensor,-0.67,-0.9,-0.5,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
288,sensor,-0.78,-0.94,-0.6,>4,> 2 MW,T4,CdTe,CdTe,Ground,FALSE
289,sensor,-1.1,-1.41,-0.8,7,< 0.5 MW,T3,multi-Si,Al-BSF,Roof,FALSE
290,sensor,0.5,0.07,1.04,5,< 0.5 MW,T5,multi-Si,Al-BSF,Roof,FALSE
291,sensor,-0.26,-1.71,1.04,5,< 0.5 MW,T5,multi-Si,Al-BSF,Roof,FALSE
292,sensor,0.42,-0.48,1.62,5,< 0.5 MW,T5,multi-Si,Al-BSF,Roof,FALSE
293,sensor,0.38,-0.4,1.49,5,< 0.5 MW,T5,multi-Si,Al-BSF,Roof,FALSE
294,sensor,0.05,-0.49,0.74,5,< 0.5 MW,T5,multi-Si,Al-BSF,Roof,FALSE
295,sensor,0.3,-0.65,1.05,5,< 0.5 MW,T5,multi-Si,Al-BSF,Roof,FALSE
296,sensor,0.2,-0.42,0.8,5,< 0.5 MW,T5,multi-Si,Al-BSF,Roof,FALSE
297,sensor,0.1,-0.73,0.94,5,< 0.5 MW,T5,multi-Si,Al-BSF,Roof,FALSE
298,sensor,-0.06,-0.69,0.64,5,< 0.5 MW,T5,multi-Si,Al-BSF,Roof,FALSE
299,sensor,-0.85,-1.09,-0.59,3,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
300,sensor,-1.57,-1.77,-1.38,3,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
301,sensor,-0.84,-1.09,-0.6,3,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
302,sensor,-0.03,-0.24,0.15,3,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
303,sensor,-1.06,-1.26,-0.91,3,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
304,sensor,-0.17,-0.54,0.12,3,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
305,sensor,-1.57,-1.8,-1.44,3,< 0.5 MW,T5,mono-Si,Al-BSF,Parking,FALSE
306,sensor,-0.33,-0.55,-0.15,4,< 0.5 MW,T6,multi-Si,Al-BSF,Ground,FALSE
307,sensor,0.31,0.09,0.65,4,< 0.5 MW,T6,multi-Si,Al-BSF,Ground,FALSE
308,sensor,-2.54,-3.1,-1.9,4,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
309,sensor,-2.57,-3.05,-2.07,4,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
310,sensor,-2.3,-2.8,-1.79,4,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
311,sensor,-2.58,-3.18,-2.17,4,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
312,sensor,-1.19,-1.54,-0.89,4,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
313,sensor,-1,-1.38,-0.61,4,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
314,sensor,-1.12,-1.51,-0.85,4,< 0.5 MW,T6,multi-Si,Al-BSF,Parking,FALSE
315,sensor,-1.88,-2.24,-1.33,7,0.5-2 MW,T3,Unknown,Unknown,Roof,FALSE
316,sensor,-2.58,-3.24,-1.85,7,0.5-2 MW,T3,Unknown,Unknown,Roof,FALSE
317,clearsky,0.28,-0.33,0.94,9,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
318,clearsky,-0.26,-0.77,0.32,10,< 0.5 MW,T4,mono-Si,n-IBC,Roof,FALSE
319,clearsky,-1.62,-2.07,-1.07,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
320,clearsky,-1.67,-2.34,-0.98,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
321,clearsky,-1.02,-1.36,-0.68,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
322,clearsky,-0.61,-0.97,-0.25,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
323,clearsky,-1.23,-1.64,-0.71,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
324,clearsky,-1.35,-1.78,-1.02,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
325,clearsky,-0.82,-1.17,-0.46,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
326,clearsky,-0.73,-1.15,-0.35,3,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
327,clearsky,-0.53,-1.15,-0.09,3,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
328,clearsky,-2.11,-2.52,-1.7,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
329,clearsky,-1.14,-1.44,-0.68,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
330,clearsky,-1.78,-2.24,-1.32,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
331,clearsky,-1.28,-1.63,-0.79,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
332,sensor,-1.6,-2.39,-0.9,4,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
333,sensor,-1.14,-1.58,-0.5,4,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
334,sensor,-1.57,-2.37,-0.65,4,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
335,sensor,-1.49,-2.29,-0.75,4,< 0.5 MW,T3,mono-Si,PERC,Parking,FALSE
336,sensor,0.59,0.37,0.78,4,< 0.5 MW,T4,mono-Si,Al-BSF,Roof,FALSE
337,nsrdb,-1.51,-1.97,-1.16,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
338,nsrdb,-1.12,-1.5,-0.65,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
339,nsrdb,-1.51,-1.95,-1.11,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
340,nsrdb,-1,-1.42,-0.53,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
341,nsrdb,-2.19,-2.51,-1.83,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
342,nsrdb,-1.2,-1.67,-0.78,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
343,nsrdb,-1.16,-1.62,-0.69,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
344,nsrdb,-1.66,-2.15,-1.3,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
345,nsrdb,-1.32,-1.71,-0.9,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
346,nsrdb,-1.52,-1.94,-0.99,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
347,nsrdb,-1.37,-1.8,-0.86,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
348,nsrdb,-1.35,-1.69,-0.96,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
349,nsrdb,-1.54,-1.89,-1.11,4,< 0.5 MW,T5,mono-Si,Al-BSF,Roof,FALSE
350,sensor,-3.1,-3.88,-2.19,"","","","","","",""
351,sensor,-2.96,-3.72,-2.11,"","","","","","",""
352,sensor,-1.14,-2.54,0.25,"","","","","","",""
353,sensor,-4.01,-4.84,-3.09,"","","","","","",""
354,sensor,-4.73,-5.54,-3.67,"","","","","","",""
355,sensor,-3.13,-4.1,-2.21,"","","","","","",""
356,sensor,-3.83,-4.61,-2.76,"","","","","","",""
357,sensor,-3.65,-4.24,-2.97,"","","","","","",""
358,sensor,-3.25,-4.14,-2.18,"","","","","","",""
359,sensor,-2.89,-3.79,-1.97,"","","","","","",""
360,sensor,-5.11,-5.87,-4.6,"","","","","","",""
361,sensor,-4.31,-5.07,-3.22,"","","","","","",""
362,sensor,-5.38,-6.25,-4.57,"","","","","","",""
363,sensor,-3.61,-4.49,-2.73,"","","","","","",""
364,sensor,-3.16,-4.06,-2.47,"","","","","","",""
365,sensor,-2.25,-3.07,-1.33,"","","","","","",""
366,sensor,-2.59,-3.46,-1.62,"","","","","","",""
367,sensor,-4.14,-5.08,-3.22,"","","","","","",""
368,sensor,-1.88,-2.71,-0.75,"","","","","","",""
369,sensor,-1.99,-3.19,-1.07,"","","","","","",""
370,sensor,0.01,-1.62,1.38,"","","","","","",""
371,sensor,-1.17,-2.29,0.12,"","","","","","",""
372,sensor,-5.43,-6.3,-4.55,"","","","","","",""
373,sensor,-3.67,-4.26,-2.51,"","","","","","",""
374,sensor,-3.42,-4.36,-2.77,"","","","","","",""
375,sensor,-2.8,-3.8,-1.85,"","","","","","",""
376,sensor,-3.35,-4.63,-2.13,"","","","","","",""
377,sensor,-2.78,-3.64,-1.65,"","","","","","",""
378,sensor,-4.65,-5.64,-3.39,"","","","","","",""
379,sensor,-1.11,-2.18,0.17,"","","","","","",""
380,sensor,-4.01,-4.85,-3.16,"","","","","","",""
381,sensor,-4.47,-5.32,-3.58,"","","","","","",""
382,sensor,-5.51,-6.3,-4.75,"","","","","","",""
383,sensor,-3.47,-4.5,-2.51,"","","","","","",""
384,sensor,-3.59,-4.66,-2.75,"","","","","","",""
385,sensor,-3.37,-4.02,-2.35,"","","","","","",""
386,sensor,-2.46,-3.41,-1.71,"","","","","","",""
387,sensor,-3.78,-4.52,-2.5,"","","","","","",""
388,sensor,-3.26,-4.05,-2.6,"","","","","","",""
389,sensor,-2.84,-3.85,-1.75,"","","","","","",""
390,sensor,-1.82,-2.96,-1,"","","","","","",""
391,sensor,-4.2,-5.37,-3.51,"","","","","","",""
392,sensor,-2.96,-3.82,-2.29,"","","","","","",""
393,sensor,-2.51,-3.48,-1.73,"","","","","","",""
394,sensor,-4.51,-5.39,-3.78,"","","","","","",""
395,sensor,-4.31,-5.18,-3.48,"","","","","","",""
396,sensor,-4.59,-5.62,-3.72,"","","","","","",""
397,sensor,-4.14,-5.3,-3.33,"","","","","","",""
398,sensor,-3.7,-4.62,-2.69,"","","","","","",""
399,sensor,-3.33,-4.05,-2.29,"","","","","","",""
400,sensor,-4.55,-5.2,-3.54,"","","","","","",""
401,sensor,-3.74,-4.48,-2.77,"","","","","","",""
402,sensor,-3.15,-4.16,-2.16,"","","","","","",""
403,sensor,-3.77,-4.56,-2.88,"","","","","","",""
404,sensor,-3.1,-3.92,-2.43,"","","","","","",""
405,sensor,-3.16,-3.93,-2.32,"","","","","","",""
406,sensor,0.9,-0.17,2.35,"","","","","","",""
407,sensor,-3.73,-4.72,-3.24,"","","","","","",""
408,sensor,-6.56,-7.88,-5.66,"","","","","","",""
409,sensor,-4.29,-5.27,-3.64,"","","","","","",""
410,sensor,-3.36,-4.29,-2.5,"","","","","","",""
411,sensor,-3.82,-4.59,-2.9,"","","","","","",""
412,sensor,-5.2,-6.41,-4.5,"","","","","","",""
413,sensor,-1.5,-3.31,-0.57,"","","","","","",""
414,sensor,-4.19,-4.78,-3.28,"","","","","","",""
415,sensor,-4.97,-5.8,-4.07,"","","","","","",""
416,sensor,-3.29,-4.12,-2.26,"","","","","","",""
417,sensor,-5.6,-6.97,-4.45,"","","","","","",""
418,sensor,0.06,-1.26,1.5,"","","","","","",""
419,sensor,-1.54,-2.92,-0.14,"","","","","","",""
420,sensor,-3.81,-4.61,-2.86,"","","","","","",""
421,sensor,-5.8,-6.58,-4.95,"","","","","","",""
422,nsrdb,-0.27,-0.68,0.08,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
423,nsrdb,-0.02,-0.32,0.37,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
424,nsrdb,-0.27,-0.56,0.19,6,< 0.5 MW,T5,multi-Si,Al-BSF,Parking,FALSE
425,nsrdb,-0.33,-0.74,0.04,7,0.5-2 MW,T4,mono-Si,Al-BSF,Ground,TRUE
426,clearsky,-0.17,-0.81,0.52,9,< 0.5 MW,T3,mono-Si,n-IBC,Roof,FALSE
427,sensor,0.79,0.22,1.4,3,> 2 MW,T3,mono-Si,Al-BSF,Ground,FALSE
428,sensor,0.58,-0.26,1.37,3,> 2 MW,T3,mono-Si,Al-BSF,Ground,FALSE
